hotel_name,reviewer_name,reviewer_url,reviewer_location,reviewer_reviewdate,reviewer_helpful_name,reviewer_title,reviewer_detail,reviewer_datestay,reviewer_triptype,reviewer_user_rating,,overall_hotelrating,overallrating_location,overallrating_cleaniness,overallrating_service,overallrating_value,,Region,Address,Phone No.
The Fullerton Bay Hotel Singapore,Kenneth,https://www.tripadvisor.com.sg/Profile/Hotice18,"Singapore, Singapore",Kenneth wrote a review Oct 2020,4 contributions,Intimate Proposal at The Lookout,"I was lucky to chance upon this intimate and picturesque venue for a surprise proposal to my (then) girlfriend. The Lookout was truly a one of a kind dining experience for us and it had the perfect atmosphere for my proposal.
Leah (from La Brasserie) was extremely accommodating and helpful in assisting me through the whole process. While it was a nerve wrecking event, Leah made the planning much simpler for me. She went the extra mile to help with the setting up of the venue, and I was lucky to chance upon this intimate and picturesque venue for a surprise proposal to my (then) girlfriend. The Lookout was truly a one of a kind dining experience for us and it had the perfect atmosphere for my proposal.
Leah (from La Brasserie) was extremely accommodating and helpful in assisting me through the whole process. While it was a nerve wrecking event, Leah made the planning much simpler for me. She went the extra mile to help with the setting up of the venue, and was always readily contactable to answer any question I had. Big thanks to the rest of the La Brasserie team who made this surprise proposal a great success - Chef Paolo who recommended our dinner menu and personally prepared our sumptuous dinner with wine pairing, and to Alan for being so hospitable when waiting on us during dinner.
As we also booked a staycation at the Fullerton Hotel on the night of the proposal, we would like to extend our gratitude to all staff who made our stay very enjoyable. The Fullerton group was very attentive to detail and made sure to pamper us throughout our stay. You can be sure to expect an impeccable experience, be it for a stay or dining at the Fullerton Hotels. Will definitely be back again soon!was always readily contactable to answer any question I had. Big thanks to the rest of the La Brasserie team who made this surprise proposal a great success - Chef Paolo who recommended our dinner menu and personally prepared our sumptuous dinner with wine pairing, and to Alan for being so hospitable when waiting on us during dinner.
As we also booked a staycation at the Fullerton Hotel on the night of the proposal, we would like to extend our gratitude to all staff who made our stay very enjoyable. The Fullerton group was very attentive to detail and made sure to pamper us throughout our stay. You can be sure to expect an impeccable experience, be it for a stay or dining at the Fullerton Hotels. Will definitely be back again soon!",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,desysister,https://www.tripadvisor.com.sg/Profile/desysister,,desysister wrote a review Oct 2020,12 contributions,Birthday celebration,"Prior to our check in, staff has checked with me my husband name and informed me that they will provide a free baloon, bear and cake for the celebration. Which very pleasant to us. Dining experience is fabulous as well. Kudos for the service of the team, especially Ida, Sunny and Ruth. Again, we are suprised by the complimentary birthday cake. Enjoy the stay and definitely will come back for other celebrations.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,desysister,https://www.tripadvisor.com.sg/Profile/desysister,,desysister wrote a review Oct 2020,2 helpful votes,Birthday celebration,"Prior to our check in, staff has checked with me my husband name and informed me that they will provide a free baloon, bear and cake for the celebration. Which very pleasant to us. Dining experience is fabulous as well. Kudos for the service of the team, especially Ida, Sunny and Ruth. Again, we are suprised by the complimentary birthday cake. Enjoy the stay and definitely will come back for other celebrations.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Billy Loh,https://www.tripadvisor.com.sg/Profile/billyloh,"Singapore, Singapore",Billy Loh wrote a review Oct 2020,27 contributions,A good anniversary celebration,"My wife and I celebrated our wedding anniversity at The Fullerton Bay's La Brasserie. Upon knowing the occasion, the staff took special care in ensuring that the both of us have a pleasant experience. We were pleasantly surprised when Ida brought out a complimentary cake and sending us the well-wishes. Special thanks to Ida and her team (Ruth, Sunny and the rest of the staff) who have served us this evening (24 October 2020) and in making the occasion an unforgettable one. Every dish of the four-course dinner was fresh and delectable, we will definitely be back! :D",Date of stay: October 2020,Trip type: Travelled as a couple,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Billy Loh,https://www.tripadvisor.com.sg/Profile/billyloh,"Singapore, Singapore",Billy Loh wrote a review Oct 2020,3 helpful votes,A good anniversary celebration,-''-,Date of stay: October 2020,Trip type: Travelled as a couple,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Sst,https://www.tripadvisor.com.sg/Profile/256sengt,Singapore,Sst wrote a review Oct 2020,3 contributions,The Fullerton Bay Hotel,"Had dinner at La Brasserie to celebrate our wedding anniversary. We always enjoy dinner here because the service and food are excellent. on top of that, the team gave us a complimentary card and postcard. Thank you Ida, Sunny and Ruth!",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Brenda,https://www.tripadvisor.com.sg/Profile/WBWY,,Brenda wrote a review Oct 2020,2 contributions,Landing Point Hi Tea,"We would like compliment the service staff, Ms Lotha for her attentiveness and friendly and prompt service. We are very happy with your service. Well done and keep the good job! We wish you all the best and we will definitely come again.
From: Brenda and Weiwei
24/10/20",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Susan T,https://www.tripadvisor.com.sg/Profile/susant355,"Singapore, Singapore",Susan T wrote a review Oct 2020,1 contribution,Anniversary lunch,Our servers Ida and Chat Yin made the day so special thank you for a wonderful anniversary lunch. The food was delicious and drinks free flowing. The highest standards of safety and hygiene employed in a luxurious and idyllic atmosphere. We will be back!,Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Leon Lu,https://www.tripadvisor.com.sg/Profile/LeonLu84,,Leon Lu wrote a review Oct 2020,1 contribution,Dinner,"It was a lovely time spent here. My wife and I enjoyed our dinner and time together. We would like to complement the ones who made our evening lovely, Daniel, Leah, Ida and Charisma. Thank you once again for making our evening lovely.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,C5617PLjohnc,https://www.tripadvisor.com.sg/Profile/C5617PLjohnc,,C5617PLjohnc wrote a review Oct 2020,5 contributions,5 Bubbles Restaurant with Awesome Service,Very classy and up market restaurant with the right ambiance. Had an amazing table service at this dinner date which was equivalent to Singapore Airlines Service. Food was very tasty and had nice taste balance.,Date of stay: October 2020,Trip type: Travelled as a couple,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,C5617PLjohnc,https://www.tripadvisor.com.sg/Profile/C5617PLjohnc,,C5617PLjohnc wrote a review Oct 2020,1 helpful vote,5 Bubbles Restaurant with Awesome Service,Very classy and up market restaurant with the right ambiance. Had an amazing table service at this dinner date which was equivalent to Singapore Airlines Service. Food was very tasty and had nice taste balance.,Date of stay: October 2020,Trip type: Travelled as a couple,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Lee,https://www.tripadvisor.com.sg/Profile/Leeeee9191,,Lee wrote a review Oct 2020,1 contribution,Lee,"Good service and very pleasant experience stay in the hotel! Excellent food and service!:)
Will definitely come here again soon!
Got a surprise from the team because we are here to celebrate our wedding anniversary.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Lay Hoon,https://www.tripadvisor.com.sg/Profile/SavvyJoycelyn,,Lay Hoon wrote a review Oct 2020,5 contributions,High Tea at The Landing Point,"Good selection of tea and coffee. Items are beautifully presented. Surprise birthday wishes from the staff which was a very personal touch. Excellent service from Daniel / Ruth / Maria. Despite the COVID-19 situation, reservation is quite full so would be good to book in advance.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Lay Hoon,https://www.tripadvisor.com.sg/Profile/SavvyJoycelyn,,Lay Hoon wrote a review Oct 2020,1 helpful vote,High Tea at The Landing Point,"Good selection of tea and coffee. Items are beautifully presented. Surprise birthday wishes from the staff which was a very personal touch. Excellent service from Daniel / Ruth / Maria. Despite the COVID-19 situation, reservation is quite full so would be good to book in advance.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,chenzhipeng,https://www.tripadvisor.com.sg/Profile/chenzhipeng,singapore,chenzhipeng wrote a review Oct 2020,4 contributions,"Great service which exceeded expectations, friendly and helpful staffs.","Would like to give a big shout out to Nicholas, David and Kui Taoh on their excellence service. Especially the case for Nicholas. He even went the extra mile to fulfil our request and what really surprise me was that he even remembered small details like our drinks preference (i.e. no ice). Bonus point, he takes nice photos!",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Sharon,https://www.tripadvisor.com.sg/Profile/Firstdecember,,Sharon wrote a review Oct 2020,2 contributions,High tea at the landing point,"The food is awesome! Well served by Daniel, Ruth and Tyson! The spread have a lot of varieties. The smoked Tasmanian salmon is superb! Staff are very attentive and they even served a birthday cake for my birthday friend. Thanks for the awesome service! Hope to see even more bites varieties, maybe lobster roll? Thanks!",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Debbie YQM,https://www.tripadvisor.com.sg/Profile/DYQM91,,Debbie YQM wrote a review Oct 2020,2 contributions,High tea at The Landing Point,"Visited for high tea on this day with friends and we were served by Daniel and Ruth Rose. They were very attentive to our orders and provided us with great service by refilling our plates regularly. We would like to see the Lobster back in the high tea menu. Overall, had a pleasant dinning here. Would recommend to people around and come back again some day.",Date of stay: October 2020,Trip type: Travelled with friends,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Lil,https://www.tripadvisor.com.sg/Profile/Likelilsoph,,Lil wrote a review Oct 2020,4 contributions,Lovely time,"Food was great as always and the service was soooooo good. Thank you ""IDA & CHAT YIN""
One of THE BEST French restaurant in Singapore, for sure.
Best menu for me, although all great food there, French onion soup, Starter tuna, beef burger, lamb rack !",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Parvinder K,https://www.tripadvisor.com.sg/Profile/parvin20,"Singapore, Singapore",Parvinder K wrote a review Oct 2020,4 contributions,Bachelorette tea👰,"Service is excellent!! I booked in one month in advance for an afternoon tea specially for my friend as a bachelorette tea party on 14th October 2020, I requested a better seating area with an amazing view And I got what I wanted!!
Me and my friends felt welcome here and the hostess, especially Daniel, is really friendly and tentative to our needs. The other staff name Rosa made the bride happy by presenting a complimentary cake, a card and picture taking for us to congratulate my friend. I would like to thank the rest of the team that works hard in making us feel comfortable and welcome.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Ong1707,https://www.tripadvisor.com.sg/Profile/Ong1707,"Singapore, Singapore",Ong1707 wrote a review Oct 2020,3 contributions,Awesome experience!,"Awesome ambience! Great view of the MBS HOTEL! Extremely enjoyed the savouries here! Thank you so much, Zool, Daniel and your team for your great service! It has made our experience here a wonderful one! =)",Date of stay: October 2020,,5,,,,,,,,Raffles,,
The Fullerton Bay Hotel Singapore,Atikah Azman,https://www.tripadvisor.com.sg/Profile/Ikaaldonza,,Atikah Azman wrote a review Oct 2020,1 contribution,Superb Staycation,"Our staycation is truly memorable. It was a celebratory treat and the service was top notch. In addition, I would like to compliment the doorman, Asenth and also the lady that served us breakfast at La braserrie, Germalaine. We totally feel welcome at our stay here and it is made possible with the staffs like them. Thank you so much! I am hoping to have another staycation here again.",Date of stay: October 2020,,5,,,,,,,,Raffles,,
